Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
D1;10.11.07;Stuttgart;Bayern Munich;3;1;H;4.33;3.6;1.8;;;;4.24;3.35;1.8;H;0;0;1;1;0.216998192;;0.216392737;2;3;176;-176
D1;10.11.07;Werder Bremen;Karlsruhe;4;0;H;1.44;4.33;7;;;;1.43;4.04;6.89;H;0;0;1;1;0.65007764;;0.640406759;4;3;176;-176
D1;11.11.07;Bielefeld;Nurnberg;3;1;H;2.5;3.25;2.8;;;;2.39;3.2;2.79;H;0;0;1;1;0.375644995;;0.38409747;2;3;175;-175
D1;11.11.07;Wolfsburg;Leverkusen;1;2;A;2.4;3.3;2.9;;;;2.36;3.21;2.82;H;0;0;0;1;0.391411043;;0.388790104;-1;0;175;-175
D1;23.11.07;Karlsruhe;Hertha;2;1;H;2.25;3.2;3.2;;;;2.31;3.21;2.93;H;0;0;1;1;0.415584416;;0.398720574;1;3;163;-163
D1;24.11.07;Bayern Munich;Wolfsburg;2;1;H;1.22;5.75;14;;;;1.23;5.42;11.36;H;1;0;1;1;0.76963526;;0.748944783;1;3;162;-162
D1;24.11.07;Bochum;Bielefeld;3;0;H;1.85;3.4;4.33;;;;1.86;3.28;4.05;H;0;0;1;1;0.507261607;;0.493502441;3;3;162;-162
D1;24.11.07;Cottbus;Werder Bremen;0;2;A;5.75;3.7;1.61;;;;5.33;3.54;1.62;H;0;0;0;1;0.163252442;;0.172539534;-2;0;162;-162
D1;24.11.07;Ein Frankfurt;Stuttgart;1;4;A;2.75;3.3;2.5;;;;2.62;3.19;2.54;H;0;0;0;1;0.340909091;;0.350531252;-3;0;162;-162
D1;24.11.07;Hannover;Schalke 04;2;3;A;2.65;3.3;2.6;;;;2.62;3.19;2.55;H;0;0;0;1;0.354325831;;0.351028986;-1;0;162;-162
D1;24.11.07;Leverkusen;Duisburg;4;1;H;1.36;4.5;9;;;;1.37;4.2;8.12;H;0;0;1;1;0.688073394;;0.668936731;3;3;162;-162
D1;25.11.07;Hamburg;Hansa Rostock;2;0;H;1.33;4.5;11;;;;1.32;4.52;9.2;H;0;0;1;1;0.705983028;;0.696614758;2;3;161;-161
D1;25.11.07;Nurnberg;Dortmund;2;0;H;2.5;3.25;2.8;;;;2.44;3.21;2.72;H;0;0;1;1;0.375644995;;0.376338339;2;3;161;-161
D1;30.11.07;Hansa Rostock;Hannover;0;3;A;2.75;3.3;2.5;;;;2.68;3.2;2.49;H;0;0;0;1;0.340909091;;0.343193839;-3;0;156;-156
D1;01.12.07;Cottbus;Karlsruhe;2;0;H;2.62;3.25;2.62;;;;2.59;3.2;2.55;H;0;0;1;1;0.356359649;;0.353974623;2;3;155;-155
D1;01.12.07;Hertha;Leverkusen;0;3;A;2.5;3.3;2.75;;;;2.5;3.21;2.64;H;0;0;0;1;0.375;;0.366866672;-3;0;155;-155
D1;01.12.07;Schalke 04;Bochum;1;0;H;1.44;4.2;7.5;;;;1.46;3.84;6.87;H;0;0;1;1;0.651526433;;0.627854175;1;3;155;-155
D1;01.12.07;Stuttgart;Dortmund;1;2;A;1.66;3.6;5.5;;;;1.66;3.47;4.99;H;0;0;0;1;0.567237724;;0.552165414;-1;0;155;-155
D1;01.12.07;Werder Bremen;Hamburg;2;1;H;2.2;3.25;3.3;;;;2.11;3.22;3.26;H;0;0;1;1;0.426695842;;0.434306992;1;3;155;-155
D1;01.12.07;Wolfsburg;Ein Frankfurt;2;2;D;1.83;3.4;4.5;;;;1.85;3.29;4.05;H;0;0;0;1;0.514164734;;0.495270132;0;1;155;-155
D1;02.12.07;Bielefeld;Bayern Munich;0;1;A;7;4.33;1.44;;;;6.98;3.95;1.44;H;0;0;0;1;0.133730257;;0.131331649;-1;0;154;-154
D1;02.12.07;Duisburg;Nurnberg;1;0;H;2.6;3.3;2.62;;;;2.65;3.2;2.49;H;0;0;1;1;0.359680506;;0.345735795;1;3;154;-154
D1;07.12.07;Dortmund;Bielefeld;6;1;H;1.61;3.75;5.5;;;;1.6;3.58;5.52;H;0;0;1;1;0.580699655;;0.575777353;5;3;149;-149
D1;08.12.07;Bayern Munich;Duisburg;0;0;D;1.14;7.5;17;;;;1.15;6.48;15.27;H;1;0;0;1;0.82030496;;0.798224619;0;1;148;-148
D1;08.12.07;Bochum;Karlsruhe;2;2;D;2.15;3.3;3.4;;;;2.16;3.22;3.17;H;0;0;0;1;0.437853659;;0.425134737;0;1;148;-148
D1;08.12.07;Ein Frankfurt;Schalke 04;2;2;D;3.4;3.3;2.15;;;;3.2;3.23;2.14;H;0;0;0;1;0.276878049;;0.286858509;0;1;148;-148
D1;08.12.07;Hamburg;Cottbus;0;0;D;1.28;5.25;11;;;;1.29;4.73;9.98;H;0;0;0;1;0.735200509;;0.713273991;0;1;148;-148
D1;08.12.07;Hannover;Werder Bremen;4;3;H;3.25;3.3;2.2;;;;3.14;3.24;2.16;H;0;0;1;1;0.288840263;;0.292155095;1;3;148;-148
D1;08.12.07;Stuttgart;Wolfsburg;3;1;H;1.66;3.6;5.25;;;;1.64;3.48;5.17;H;0;0;1;1;0.56265071;;0.559134305;2;3;148;-148
D1;09.12.07;Leverkusen;Hansa Rostock;3;0;H;1.3;5;11;;;;1.33;4.44;8.95;H;0;0;1;1;0.725593668;;0.690534818;3;3;147;-147
D1;09.12.07;Nurnberg;Hertha;2;1;H;2.2;3.3;3.25;;;;2.15;3.22;3.17;H;0;0;1;1;0.426695842;;0.426269215;1;3;147;-147
D1;14.12.07;Cottbus;Hannover;5;1;H;2.9;3.3;2.4;;;;2.88;3.23;2.34;H;0;0;1;1;0.32392638;;0.320265426;4;3;142;-142
D1;15.12.07;Bielefeld;Stuttgart;2;0;H;3.8;3.3;2;;;;3.57;3.26;1.99;H;0;0;1;1;0.246821242;;0.257131419;2;3;141;-141
D1;15.12.07;Hertha;Bayern Munich;0;0;D;5.5;3.8;1.61;;;;5.01;3.5;1.66;H;0;0;0;1;0.170546093;;0.183503045;0;1;141;-141
D1;15.12.07;Karlsruhe;Hamburg;1;1;D;3.2;3.25;2.25;;;;3;3.22;2.25;H;0;0;0;1;0.293527346;;0.306277743;0;1;141;-141
D1;15.12.07;Schalke 04;Nurnberg;2;1;H;1.5;4;6.75;;;;1.5;3.79;6.4;H;0;0;1;1;0.626086957;;0.613439215;1;3;141;-141
D1;15.12.07;Werder Bremen;Leverkusen;5;2;H;1.95;3.5;3.75;;;;1.9;3.31;3.84;H;0;0;1;1;0.481430536;;0.483369715;3;3;141;-141
