Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
E0;11.11.07;Birmingham;Aston Villa;1;2;A;2.7;3.2;2.7;;;;2.62;3.15;2.61;H;0;0;0;1;0.351648352;;0.352661854;-1;0;182;-182
E0;11.11.07;Bolton;Middlesbrough;0;0;D;2.1;3.4;3.5;;;;2.07;3.24;3.44;H;0;0;0;1;0.450928382;;0.446302436;0;1;182;-182
E0;11.11.07;Chelsea;Everton;1;1;D;1.33;5;10;;;;1.34;4.37;9.04;H;0;0;0;1;0.714796283;;0.68734841;0;1;182;-182
E0;11.11.07;Man United;Blackburn;2;0;H;1.33;4.5;8.5;;;;1.34;4.4;8.82;H;1;0;1;1;0.688692834;;0.68659019;2;3;182;-182
E0;11.11.07;Portsmouth;Man City;0;0;D;2;3.4;3.8;;;;1.99;3.27;3.64;H;0;0;0;1;0.472913616;;0.463979855;0;1;182;-182
E0;11.11.07;Tottenham;Wigan;4;0;H;1.44;4.2;8;;;;1.46;3.84;7.34;H;0;0;1;1;0.656660413;;0.633264732;4;3;182;-182
E0;12.11.07;Reading;Arsenal;1;3;A;7;4;1.5;;;;6.59;3.8;1.5;H;0;0;0;1;0.134831461;;0.140300785;-2;0;181;-181
E0;24.11.07;Arsenal;Wigan;2;0;H;1.16;7;17;;;;1.15;6.41;16.25;H;0;0;1;1;0.810405884;;0.799887115;2;3;169;-169
E0;24.11.07;Birmingham;Portsmouth;0;2;A;3.2;3.3;2.3;;;;2.99;3.2;2.29;H;0;0;0;1;0.29753038;;0.308637036;-2;0;169;-169
E0;24.11.07;Bolton;Man United;1;0;H;9;4.33;1.4;;;;7.62;3.89;1.44;H;0;0;1;1;0.10518462;;0.121204253;1;3;169;-169
E0;24.11.07;Derby;Chelsea;0;2;A;15;6;1.22;;;;11.65;5.15;1.25;H;0;0;0;1;0.063310846;;0.079477762;-2;0;169;-169
E0;24.11.07;Everton;Sunderland;7;1;H;1.61;3.6;6.5;;;;1.6;3.53;5.75;H;0;0;1;1;0.590000252;;0.577527706;6;3;169;-169
E0;24.11.07;Man City;Reading;2;1;H;1.57;3.75;6.5;;;;1.56;3.6;6.04;H;0;0;1;1;0.602335207;;0.59115229;1;3;169;-169
E0;24.11.07;Middlesbrough;Aston Villa;0;3;A;2.75;3.25;2.6;;;;2.67;3.17;2.54;H;0;0;0;1;0.344370861;;0.345607898;-3;0;169;-169
E0;24.11.07;Newcastle;Liverpool;0;3;A;3.8;3.3;2;;;;3.65;3.24;2;H;0;0;0;1;0.246821242;;0.253065688;-3;0;169;-169
E0;25.11.07;Fulham;Blackburn;2;2;D;2.87;3.25;2.5;;;;2.79;3.17;2.44;H;0;0;0;1;0.329915745;;0.33073499;0;1;168;-168
E0;25.11.07;West Ham;Tottenham;1;1;D;2.75;3.25;2.6;;;;2.7;3.19;2.5;H;0;0;0;1;0.344370861;;0.341717371;0;1;168;-168
E0;28.11.07;Blackburn;Aston Villa;0;4;A;2.2;3.25;3.4;;;;2.14;3.2;3.29;H;0;0;0;1;0.43029595;;0.431182065;-4;0;165;-165
E0;01.12.07;Aston Villa;Arsenal;1;2;A;4;3.3;2;;;;3.85;3.25;1.93;H;0;0;0;1;0.237410072;;0.239266846;-1;0;162;-162
E0;01.12.07;Blackburn;Newcastle;3;1;H;1.9;3.4;4.2;;;;1.88;3.27;4.06;H;0;0;1;1;0.497214485;;0.490682495;2;3;162;-162
E0;01.12.07;Chelsea;West Ham;1;0;H;1.25;5.5;13;;;;1.28;4.89;10.12;H;0;0;1;1;0.755614267;;0.720336072;1;3;162;-162
