Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
F1;20.10.07;Lyon;Monaco;3;1;H;1.5;3.8;7.5;;;;1.49;3.62;6.91;H;1;0;1;1;0.627062706;;0.614540621;2;3;210;-210
F1;20.10.07;Nice;Metz;3;1;H;1.72;3.3;5.5;;;;1.7;3.23;5.05;H;0;0;1;1;0.545274289;;0.536783217;2;3;210;-210
F1;20.10.07;Rennes;Le Mans;3;0;H;1.95;3.2;4.2;;;;1.95;3.02;4.01;H;0;0;1;1;0.482238967;;0.469047628;3;3;210;-210
F1;20.10.07;Strasbourg;Bordeaux;1;1;D;2.7;2.87;2.87;;;;2.61;2.86;2.75;H;0;0;0;1;0.347037485;;0.349445286;0;1;210;-210
F1;20.10.07;Toulouse;St Etienne;0;2;A;2.2;3;3.6;;;;2.14;2.92;3.5;H;0;0;0;1;0.426540284;;0.426565604;-2;0;210;-210
F1;20.10.07;Valenciennes;Paris SG;0;0;D;2.5;3;3;;;;2.48;2.9;2.88;H;0;0;0;1;0.375;;0.368150081;0;1;210;-210
F1;21.10.07;Marseille;Lens;1;0;H;1.85;3.25;4.5;;;;1.9;3.05;4.15;H;0;0;1;1;0.504963315;;0.480588514;1;3;209;-209
F1;21.10.07;Nancy;Sochaux;1;1;D;1.61;3.6;6;;;;1.65;3.28;5.48;H;0;0;0;1;0.582901554;;0.554279582;0;1;209;-209
F1;27.10.07;Bordeaux;Valenciennes;2;1;H;1.8;3.25;5;;;;1.76;3.2;4.71;H;0;0;1;1;0.522508039;;0.519838861;1;3;203;-203
F1;27.10.07;Lille;Strasbourg;0;3;A;1.95;3;4.5;;;;1.92;2.98;4.18;H;0;0;0;1;0.48;;0.475369797;-3;0;203;-203
F1;27.10.07;Lorient;Nice;0;0;D;2.3;3;3.4;;;;2.27;2.92;3.19;H;0;0;0;1;0.409309791;;0.401768423;0;1;203;-203
F1;27.10.07;Metz;Nancy;0;0;D;3.2;3.1;2.35;;;;3.22;2.94;2.25;H;0;0;0;1;0.294641052;;0.283579402;0;1;203;-203
F1;27.10.07;Monaco;Caen;0;0;D;1.66;3.5;5.5;;;;1.66;3.32;5.29;H;0;0;0;1;0.563030126;;0.551328817;0;1;203;-203
F1;27.10.07;Sochaux;Marseille;2;1;H;2.75;2.87;2.8;;;;2.65;2.86;2.7;H;0;0;1;1;0.340097763;;0.343872462;1;3;203;-203
F1;27.10.07;St Etienne;Auxerre;0;0;D;1.83;3.25;4.75;;;;1.79;3.15;4.58;H;0;0;0;1;0.513257418;;0.510442723;0;1;203;-203
F1;28.10.07;Le Mans;Toulouse;1;1;D;1.95;3.1;4.33;;;;1.95;3.02;3.96;H;0;0;0;1;0.480912885;;0.467700683;0;1;202;-202
F1;28.10.07;Lens;Rennes;1;2;A;2.3;3;3.4;;;;2.28;2.89;3.21;H;0;0;0;1;0.409309791;;0.400126807;-1;0;202;-202
F1;28.10.07;Paris SG;Lyon;2;3;A;3.5;3.1;2.2;;;;3.35;2.98;2.17;H;0;0;0;1;0.268821443;;0.272632604;-1;0;202;-202
F1;03.11.07;Auxerre;Lille;0;1;A;2.2;3;3.6;;;;2.15;2.95;3.44;H;0;0;0;1;0.426540284;;0.424842484;-1;0;196;-196
F1;03.11.07;Lyon;Valenciennes;2;0;H;1.36;4.33;10;;;;1.37;3.99;8.51;H;1;0;1;1;0.689613434;;0.664740925;2;3;196;-196
F1;03.11.07;Marseille;Lorient;0;0;D;1.75;3.4;5;;;;1.73;3.21;4.82;H;0;0;0;1;0.536277603;;0.526908708;0;1;196;-196
F1;03.11.07;Nancy;Bordeaux;1;0;H;2.25;3;3.5;;;;2.23;2.93;3.26;H;0;0;1;1;0.417910448;;0.408974332;1;3;196;-196
F1;03.11.07;Nice;Sochaux;0;0;D;2;3.1;4.2;;;;1.97;2.99;3.94;H;0;0;0;1;0.471397538;;0.463206816;0;1;196;-196
F1;03.11.07;Rennes;Monaco;0;1;A;2;3.1;4.2;;;;1.96;3.02;3.94;H;0;0;0;1;0.471397538;;0.465881505;-1;0;196;-196
F1;03.11.07;Strasbourg;Paris SG;1;2;A;2.5;3;3;;;;2.45;2.91;2.9;H;0;0;0;1;0.375;;0.372196617;-1;0;196;-196
F1;04.11.07;Caen;Le Mans;3;2;H;2.6;3;2.87;;;;2.53;2.89;2.81;H;0;0;1;1;0.360673592;;0.360258008;1;3;195;-195
F1;04.11.07;Lens;St Etienne;3;2;H;2.3;2.9;3.5;;;;2.23;2.9;3.3;H;0;0;1;1;0.408122236;;0.409044281;1;3;195;-195
F1;04.11.07;Toulouse;Metz;0;0;D;1.66;3.4;5.75;;;;1.67;3.27;5.21;H;0;0;0;1;0.56276807;;0.546077831;0;1;195;-195
F1;10.11.07;Le Mans;St Etienne;3;2;H;2.1;3.2;3.75;;;;2.1;2.98;3.49;H;0;0;1;1;0.451212634;;0.433572906;1;3;189;-189
F1;10.11.07;Lille;Nice;1;1;D;2;3;4.33;;;;2;2.94;3.88;H;0;0;0;1;0.469801085;;0.455428152;0;1;189;-189
F1;10.11.07;Metz;Lens;1;2;A;2.9;3.1;2.5;;;;2.73;2.92;2.57;H;0;0;0;1;0.323051271;;0.333646036;-1;0;189;-189
F1;10.11.07;Monaco;Strasbourg;3;0;H;1.9;3.2;4.33;;;;1.91;3.03;4.11;H;0;0;1;1;0.491993041;;0.477308006;3;3;189;-189
F1;10.11.07;Paris SG;Nancy;0;0;D;2.2;3.2;3.4;;;;2.18;2.94;3.37;H;0;0;0;1;0.428346457;;0.41869369;0;1;189;-189
F1;10.11.07;Sochaux;Auxerre;1;1;D;2.1;3.1;3.75;;;;2.11;2.94;3.54;H;0;0;0;1;0.446943483;;0.432202123;0;1;189;-189
F1;10.11.07;Valenciennes;Caen;3;0;H;1.83;3.2;4.75;;;;1.81;3.08;4.59;H;0;0;1;1;0.510950132;;0.504541415;3;3;189;-189
F1;11.11.07;Bordeaux;Rennes;3;0;H;2.1;3.1;3.75;;;;2.08;2.96;3.59;H;0;0;1;1;0.446943483;;0.438194834;3;3;188;-188
F1;11.11.07;Lorient;Toulouse;1;0;H;2.25;3;3.5;;;;2.23;2.91;3.27;H;0;0;1;1;0.417910448;;0.408449979;1;3;188;-188
F1;11.11.07;Lyon;Marseille;1;2;A;1.53;3.6;7.5;;;;1.5;3.55;6.87;H;1;0;0;1;0.613873542;;0.609430638;-1;0;188;-188
F1;24.11.07;Caen;Bordeaux;5;0;H;3.4;3;2.3;;;;3.15;2.91;2.31;H;0;0;1;1;0.276886035;;0.290182214;5;3;175;-175
F1;24.11.07;Lens;Lorient;1;1;D;1.8;3.25;5.25;;;;1.84;3.09;4.43;H;0;0;0;1;0.527230591;;0.497309767;0;1;175;-175
F1;24.11.07;Marseille;Metz;3;1;H;1.5;3.6;8;;;;1.51;3.52;6.8;H;0;0;1;1;0.623376623;;0.605680277;2;3;175;-175
F1;24.11.07;Nancy;Lille;2;0;H;2;2.9;4.5;;;;1.92;3.01;4.15;H;0;0;1;1;0.468581688;;0.476071604;2;3;175;-175
F1;24.11.07;Rennes;Lyon;0;2;A;3.5;3.1;2.2;;;;3.48;2.97;2.12;H;0;0;0;1;0.268821443;;0.262245102;-2;0;175;-175
F1;24.11.07;St Etienne;Sochaux;1;0;H;1.85;3.2;4.75;;;;1.86;3.07;4.33;H;0;0;1;1;0.508233721;;0.491298033;1;3;175;-175
F1;24.11.07;Strasbourg;Valenciennes;0;0;D;2.05;3.1;4;;;;2.07;2.97;3.64;H;0;0;0;1;0.460025969;;0.441374242;0;1;175;-175
F1;24.11.07;Toulouse;Monaco;0;0;D;2.4;3;3.2;;;;2.33;2.91;3.11;H;0;0;0;1;0.392156863;;0.392174791;0;1;175;-175
F1;25.11.07;Auxerre;Le Mans;3;0;H;2.25;3.2;3.25;;;;2.26;2.96;3.19;H;0;0;1;1;0.417461114;;0.404534432;3;3;174;-174
F1;25.11.07;Nice;Paris SG;2;1;H;2.4;3.1;3.1;;;;2.46;2.86;2.95;H;0;0;1;1;0.392405063;;0.37118999;1;3;174;-174
F1;28.11.07;Lens;Caen;1;1;D;1.83;3.1;4.5;;;;1.83;3.09;4.43;H;0;0;0;1;0.500753823;;0.498672146;0;1;171;-171
F1;01.12.07;Le Mans;Nancy;2;1;H;2.35;3;3.25;;;;2.37;2.91;3;H;0;0;1;1;0.398976982;;0.383960733;1;3;168;-168
F1;01.12.07;Lille;Marseille;1;1;D;2.5;3;3;;;;2.46;2.86;2.91;H;0;0;0;1;0.375;;0.369617352;0;1;168;-168
F1;01.12.07;Lorient;St Etienne;1;1;D;2.35;3;3.25;;;;2.3;2.92;3.12;H;0;0;0;1;0.398976982;;0.39606302;0;1;168;-168
F1;01.12.07;Metz;Auxerre;0;1;A;2.87;3;2.62;;;;2.72;2.89;2.59;H;0;0;0;1;0.32764471;;0.334295042;-1;0;168;-168
F1;01.12.07;Monaco;Nice;1;1;D;1.95;3.1;4.33;;;;1.96;3.02;3.92;H;0;0;0;1;0.480912885;;0.465331279;0;1;168;-168
F1;01.12.07;Paris SG;Caen;0;1;A;1.72;3.2;5;;;;1.72;3.22;4.86;H;0;0;0;1;0.531490832;;0.529641112;-1;0;168;-168
F1;01.12.07;Sochaux;Lens;0;2;A;2.25;3;3.5;;;;2.27;2.92;3.16;H;0;0;0;1;0.417910448;;0.400680887;-2;0;168;-168
F1;02.12.07;Bordeaux;Toulouse;4;3;H;1.72;3.3;5.5;;;;1.68;3.29;5.02;H;0;0;1;1;0.545274289;;0.541917405;1;3;167;-167
F1;02.12.07;Lyon;Strasbourg;5;0;H;1.36;4.2;10;;;;1.35;4.15;8.56;H;1;0;1;1;0.685020877;;0.674303611;5;3;167;-167
