Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
SP1;03.11.19;Valladolid;Mallorca;3;0;H;2;3.3;4;1.9;3.2;4.33;2.07;3.29;3.86;H;0;0;1;1;0.474820144;0.491993041;0.461798043;3;3;256;-256
SP1;03.11.19;Villarreal;Ath Bilbao;0;0;D;1.83;3.6;4.5;2.05;3.3;4;1.88;3.5;4.36;H;0;0;0;1;0.522193211;0.468666785;0.508043467;0;1;256;-256
SP1;03.11.19;Osasuna;Alaves;4;2;H;2.1;2.87;4.5;1.75;3.4;5.25;2.08;3.04;4.25;H;0;0;1;1;0.454881657;0.541114058;0.460061531;2;3;256;-256
SP1;03.11.19;Celta;Getafe;0;1;A;2.5;3.1;3;2.45;3.1;3.1;2.57;3.05;3.02;H;0;0;0;1;0.378818737;0.3875;0.371248121;-1;0;256;-256
SP1;03.11.19;Leganes;Eibar;1;2;A;2.25;3.1;3.5;2.15;3.1;3.75;2.32;3.17;3.32;H;0;0;0;1;0.422178988;0.441134617;0.411411505;-1;0;256;-256
SP1;03.11.19;Granada;Sociedad;1;2;A;3.1;3.2;2.45;2.62;3.2;2.87;3.05;3.17;2.47;H;0;0;0;1;0.309209229;0.366080184;0.312796871;-1;0;256;-256
SP1;08.11.19;Sociedad;Leganes;1;1;D;1.8;3.4;5;1.8;3.3;5;1.84;3.34;4.95;H;0;0;0;1;0.529265255;0.52480916;0.520124832;0;1;251;-251
SP1;09.11.19;Alaves;Valladolid;3;0;H;2.4;3;3.4;2.3;3.1;3.4;2.4;3.02;3.34;H;0;0;1;1;0.399061033;0.413495488;0.397888824;3;3;250;-250
SP1;09.11.19;Valencia;Granada;2;0;H;1.61;3.7;6;1.6;3.75;6;1.67;3.63;5.87;H;0;0;1;1;0.587037576;0.590551181;0.573212888;2;3;250;-250
SP1;09.11.19;Eibar;Real Madrid;0;4;A;5.25;4.33;1.6;5;4.33;1.6;5.48;4.13;1.6;H;0;0;0;1;0.182025985;0.189403467;0.173856305;-4;0;250;-250
SP1;09.11.19;Barcelona;Celta;4;1;H;1.2;7.5;13;1.2;7;13;1.21;6.93;13.22;H;0;0;1;1;0.798525799;0.791304348;0.789807588;3;3;250;-250
SP1;10.11.19;Mallorca;Villarreal;3;1;H;3.6;3.25;2.15;3.75;3.4;2.05;3.35;3.45;2.17;H;0;0;1;1;0.264402611;0.254309952;0.284511753;2;3;249;-249
SP1;10.11.19;Ath Bilbao;Levante;2;1;H;1.66;3.75;5.5;1.66;3.75;5.5;1.69;3.77;5.18;H;0;0;1;1;0.573235131;0.573235131;0.563529279;1;3;249;-249
SP1;10.11.19;Ath Madrid;Espanol;3;1;H;1.45;4;8.5;1.45;4.2;8;1.46;4.02;8.64;H;0;0;1;1;0.652278177;0.65509846;0.652670981;2;3;249;-249
SP1;10.11.19;Getafe;Osasuna;0;0;D;1.95;3.3;4.33;1.85;3.4;4.75;1.95;3.26;4.35;H;0;0;0;1;0.489894574;0.517172364;0.488654572;0;1;249;-249
SP1;10.11.19;Betis;Sevilla;1;2;A;3.6;3.4;2.1;3.8;3.6;1.95;3.4;3.44;2.15;H;0;0;0;1;0.265033408;0.249733191;0.280130293;-1;0;249;-249
SP1;22.11.19;Levante;Mallorca;2;1;H;1.75;3.75;4.5;1.8;3.8;4.33;1.77;3.77;4.64;H;0;0;1;1;0.538922156;0.529271745;0.54025974;1;3;237;-237
SP1;23.11.19;Leganes;Barcelona;1;2;A;7;4.75;1.44;5.75;4;1.6;6.98;4.46;1.47;H;0;0;0;1;0.136336456;0.165803109;0.136736771;-1;0;236;-236
SP1;23.11.19;Betis;Valencia;2;1;H;2.4;3.4;2.9;2.3;3.5;3;2.41;3.4;2.93;H;0;0;1;1;0.394715773;0.412573674;0.395046258;1;3;236;-236
SP1;23.11.19;Granada;Ath Madrid;1;1;D;5;3.1;1.9;5.5;3.3;1.75;4.89;3.1;1.92;H;0;0;0;1;0.190676594;0.172131148;0.195148821;0;1;236;-236
SP1;23.11.19;Real Madrid;Sociedad;3;1;H;1.36;5.5;7.5;1.36;5.5;7;1.37;5.4;7.42;H;1;0;1;1;0.699983031;0.693693694;0.695245994;2;3;236;-236
SP1;24.11.19;Espanol;Getafe;1;1;D;2.87;2.9;2.8;2.8;2.9;2.75;2.77;2.94;2.85;H;0;0;0;1;0.331712897;0.335154444;0.343158334;0;1;235;-235
SP1;24.11.19;Osasuna;Ath Bilbao;1;2;A;2.6;3;3;2.8;3;2.8;2.61;2.98;3.01;H;0;0;0;1;0.365853659;0.340909091;0.364571182;-1;0;235;-235
